Date,ID,Location,User,Text,Source
6/28/12 15:39,218368125106790401,,ttpolitic,"Poor performers: Detroit lost 7k; Balto -1.5k; Clev -3k; STL, Cincy, Toledo -1k;",Twitter for Mac
6/28/12 15:41,218368545606742016,,ttpolitic,"Always worth questioning validity of Census estimates, of course: 10 Census made losers out of a lot of gainers in 09 estimates (ATL, CHIâ€_)",Twitter for Mac
7/2/12 11:26,219753938277244930,,ttpolitic,"Congress Passes Major Transportation Bill, Preserving the Status Quo Â« The Transport Politic http://t.co/2fMNYwa2",bitly
7/2/12 14:20,219797704363085824,,ttpolitic,Synopsis of new U.S. transportation reauthorization bill Â« The Transport Politic http://t.co/2fMNYwa2,bitly
7/2/12 16:00,219822740679561216,,ttpolitic,"Transportation bill isn't perfect, but it adds some interesting funding for fixed-guideway BRT Â« The Transport Politic http://t.co/2fMNYwa2",bitly
7/6/12 23:36,221387258970906624,,ttpolitic,California OKs Funding for High-Speed Rail Line - http://t.co/YCAn998Q http://t.co/cNeLqIkv,bitly
7/9/12 12:50,222311750387777536,,ttpolitic,Toronto's OneCity transit plan being sidelined by politics http://t.co/ta69Z8wR,bitly
7/9/12 12:51,222312139245883393,,ttpolitic,Mesa officials advocate 2nd light-rail expansion http://t.co/wOCexcMZ,bitly
7/9/12 12:52,222312372499517440,,ttpolitic,Seattle: light rail ridership grows in May http://t.co/7YoJq9fX,bitly
7/9/12 12:53,222312491357708288,,ttpolitic,San Diego-to-LA California High-Speed Rail planning resumes http://t.co/SY3LFLFB,bitly
7/9/12 12:53,222312604155133954,,ttpolitic,"Next Stop, Supreme Court, for Delhi's Bitter Bus Corridor Battle http://t.co/NLdYZKxK",bitly
7/10/12 13:12,222679582384459777,,ttpolitic,A Different Future with California High-Speed Rail Â« The Transport Politic http://t.co/C1PKObit,bitly
6/22/12 17:21,216219266016477184,"Irvine, CA",UrbanFarmMag,"Paint It Green with ""green"" paints: http://t.co/WQDzebsg #urbanfarm",web
6/22/12 17:24,216220010228617216,"Irvine, CA",UrbanFarmMag,Ever heard of mobile markets? http://t.co/1sW7elXz #urbanfarm,web
6/22/12 17:29,216221311750516736,"Irvine, CA",UrbanFarmMag,@SolutionOrganic :),web
6/22/12 17:57,216228347070529536,"Irvine, CA",UrbanFarmMag,How many of you know about loquats? They're EVERYWHERE! http://t.co/oOUvkf3f,web
6/25/12 15:13,217274202342961154,"Irvine, CA",UrbanFarmMag,Not just any ol' rooftop garden! #urbanfarm http://t.co/VUVLsC74,web
6/25/12 20:45,217357952540090368,"Irvine, CA",UrbanFarmMag,Audrey has new chicks! http://t.co/kFXkRFZw #urbanfarm,web
6/26/12 20:29,217716169346523139,"Irvine, CA",UrbanFarmMag,"Deceiving ""natural"" cereals. http://t.co/GckjAv1L #kashi",web
6/27/12 16:18,218015556853440512,"Irvine, CA",UrbanFarmMag,This has nothing to do with farming. Go Oreo! http://t.co/d50ms8h7 #oreo,web
6/27/12 20:35,218080085763305472,"Irvine, CA",UrbanFarmMag,Refreshing summer salad recipe: http://t.co/p52qEzbj #recipes #salad,web
6/28/12 19:42,218429216365084672,"Irvine, CA",UrbanFarmMag,@SunsetMag What is your go-to beach in the West? Anywhere in The LBC!,web
6/29/12 14:39,218715221563412480,"Irvine, CA",UrbanFarmMag,Tools for starting a school vegetable garden: http://t.co/KxymH5e2 #urbanfarm #garden,web
7/2/12 18:34,219861606081892353,"Irvine, CA",UrbanFarmMag,Cutest duckling ever chases guy: http://t.co/krehvg7Y,web
7/2/12 20:40,219893228936241152,"Irvine, CA",UrbanFarmMag,"A Corgi playing with a horse? Yep, that's what happened! http://t.co/beJVXXY1",web
7/3/12 22:31,220283634018557953,"Irvine, CA",UrbanFarmMag,"@CityKittyNews Happy 4th of July! Sincerely, this wiener dog with a bottle rocket: http://t.co/RZAzpjcm",web
7/5/12 14:49,220892143181512704,"Irvine, CA",UrbanFarmMag,Go @frank_ocean ! Novacane is one of the best songs ever.,web
7/5/12 18:51,220953037966016513,"Irvine, CA",UrbanFarmMag,Yes! Seedbomb vending machine: http://t.co/wMtPxXK4 #seedbomb #urbanfarm,web
7/5/12 21:13,220988911030247424,"Irvine, CA",UrbanFarmMag,Brand-new shiitake mushroom salad from Judith: http://t.co/1Bv2lQR3,web
7/6/12 16:36,221281507883487232,"Irvine, CA",UrbanFarmMag,Ever consider adding ginger to your garden? http://t.co/ND97qhx0 #urbanfarm,web
7/9/12 15:15,222348289050296320,"Irvine, CA",UrbanFarmMag,Food #foraging in Los Angeles? It can be done! http://t.co/ebKL0lun #urbanfarm,web
7/9/12 22:55,222464020131758081,"Irvine, CA",UrbanFarmMag,Audrey's extended family: http://t.co/K5SD90Ir #chickens,web
6/26/12 20:53,217722216421404672,Washington D.C.,urbaninstitute,"New evaluations on how stimulus Community Services Block Grants were used in 8 states CA, GA, MA, MN, NY, OK, VA, WA. http://t.co/f0YY350u",web
6/27/12 15:59,218010795857031169,Washington D.C.,urbaninstitute,"Awaiting #SCOTUS decision, our researchers summarize 4 possible outcomes. 1-page summary: http://t.co/6oPholyb Brief: http://t.co/CTWrUsct",web
6/27/12 21:22,218092019338317824,Washington D.C.,urbaninstitute,MetroTrends Blog: Small-dollar credit programs structured to encourage repayment can empower underbanked Americans http://t.co/Z29zveQv,web
6/28/12 22:56,218477943117201409,Washington D.C.,urbaninstitute,Supreme Court ruling on #ACA: what it means for #Medicaid http://t.co/4E6AC7fP,web
6/29/12 20:15,218799828086431744,Washington D.C.,urbaninstitute,Making the Medicaid Expansion an ACA Option: How Many Low-Income Americans Could Remain Uninsured? http://t.co/8ixSlOS4,web
7/2/12 20:56,219897361466527746,Washington D.C.,urbaninstitute,Economist Kim Rueben will be on NPR's Diane Rehm tomorrow 10am ET discussing economic pressures on local govt http://t.co/QB844M8D,web
7/3/12 17:32,220208514478518272,Washington D.C.,urbaninstitute,"DC's #homeless population is increasingly families, latest count shows http://t.co/npB39VDF",web
7/6/12 19:57,221332087754600450,Washington D.C.,urbaninstitute,Opting Out of the Medicaid Expansion under the ACA: How Many Uninsured Adults Would not Be Eligible for Medicaid? http://t.co/qKmcg1Py,web
7/5/12 19:18,220959764480393216,Worldwide,UrbanLandInst,Dubai's New Boom Is Hotel Rooms:  http://t.co/m8uaXNEB (via @WSJ),web
7/5/12 19:20,220960292719427584,Worldwide,UrbanLandInst,"ULI May Help Turkey Tap $1.5 Billion of Loans for Affordable Housing, Vatan Says:  http://t.co/aDdBuMuY (via @BloombergNews)",web
7/6/12 13:35,221235805874688001,Worldwide,UrbanLandInst,"Rick Steves:  Thanks to revitalization, East London is the early winner in this year's Olympics:  http://t.co/NAgUogEC (via @RickSteves)",web
7/6/12 13:38,221236753003057153,Worldwide,UrbanLandInst,Can the Olympics Bring Affordable Housing to London? http://t.co/rI80hK84 (via @FeargusOSull @AtlanticCities),web
7/6/12 14:01,221242588609511425,Worldwide,UrbanLandInst,Visit the Newly Redesigned ULI Online Bookstore! http://t.co/z0hI7miP,web
7/6/12 17:39,221297428127682561,Worldwide,UrbanLandInst,"Milestones In ULI History:  In 1994, an International Award Introduced to the Awards for Excellence Program http://t.co/PXF8Qtft",web
7/6/12 17:40,221297703752187904,Worldwide,UrbanLandInst,"Milestones In ULI History:  In 1994, ULI Hosts First Annual McCoy Symposium on Real Estate Finance http://t.co/Xn85xs64",web
7/7/12 16:15,221638623731261440,Worldwide,UrbanLandInst,City Branding and Urban Investment:  http://t.co/Ebcvxteo,HootSuite
7/7/12 17:15,221653753529499648,Worldwide,UrbanLandInst,Why Every City Needs a Brand: http://t.co/HnXhSx09 (via @Will_Doig @Salon),HootSuite
7/7/12 19:24,221686255061184512,Worldwide,UrbanLandInst,Community Distinctiveness is the Recipe for Cities' Economic Success:  http://t.co/asre0YXK,Twitter for iPhone
7/8/12 15:30,221989681284382720,Worldwide,UrbanLandInst,"Milestones In ULI History:  In 1995, ULI Conducts an Advisory Service Panel for Oklahoma City After the Bombing http://t.co/yiWVVkw5",HootSuite
7/8/12 17:01,222012461488934912,Worldwide,UrbanLandInst,"Milestones In ULI History:  In 1995, ULI Launches Its First Website http://t.co/hPIGAV63",HootSuite
7/9/12 14:28,222336339381719040,Worldwide,UrbanLandInst,Is housing about to become the U.S. economic driver?  http://t.co/gP7u0C6N (via @globeandmail),web
7/9/12 14:51,222342232383045632,Worldwide,UrbanLandInst,ULI Fellow: Rents Now Rising Even Faster Than Home Prices http://t.co/6COaZC5m (via @Richard_Florida),web
7/9/12 17:30,222382203106111488,Worldwide,UrbanLandInst,ULI's Monday Numbers: Trepp survey shows spreads coming in as much as 10 basis points http://t.co/ofXogQuH,web
7/9/12 18:07,222391478847143936,Worldwide,UrbanLandInst,Construction and Home Sales Get a Boost: What To Expect From The Housing Market In The Remainder of 2012 http://t.co/QH0jlddC (via @SFGate),web
7/9/12 18:15,222393454871846913,Worldwide,UrbanLandInst,POLL:  Has the Housing Market Finally Bottomed? http://t.co/0gnChimY #jobs #construction,web
7/10/12 14:16,222695713363066880,Worldwide,UrbanLandInst,Fannie Mae: Optimism on Homeownership Improves in June http://t.co/Ssnz9iSA (via @WSJdevelopments @FannieMae),web
7/8/12 21:28,222079830647259138,"Providence, Rhode Island",urbanophile,RIP: Ernest Borgnine - http://t.co/jCBqZpIJ,TweetDeck
7/9/12 13:18,222318728837210112,"Providence, Rhode Island",urbanophile,RT @Seattlesnow79: This was once I-93 #Boston http://t.co/bUn4YtsV,TweetDeck
7/9/12 13:36,222323348586242049,"Providence, Rhode Island",urbanophile,"MT @bruce_katz: Valencia: First a Building Spree, Now the Ax Is Falling -  http://t.co/tDyW7bhJ",TweetDeck
7/9/12 13:38,222323803726938113,"Providence, Rhode Island",urbanophile,MT @jwalkersmith: Local daily newspapers reaching financial tipping point. Long predicted but repeatedly ignored - http://t.co/BIJy9NUp,TweetDeck
7/9/12 13:52,222327272370212865,"Providence, Rhode Island",urbanophile,Latest blog post - London on a High - http://t.co/hLYuBvPa,TweetDeck
7/9/12 13:58,222328933734031360,"Providence, Rhode Island",urbanophile,"RT @FastCompany: Nashville now has 1,200 vacant tech jobs and not enough qualified workers to fill them. http://t.co/4MZWA46M @kristianindy",TweetDeck
7/9/12 14:02,222329796712083456,"Providence, Rhode Island",urbanophile,Atlantic Cities: How unions prevent US transit agencies from adopting better practices common overseas - http://t.co/nqN287c0,TweetDeck
7/9/12 15:50,222356985075601408,"Providence, Rhode Island",urbanophile,"Gawker: I Used to Love Her, But I Had to Flee Her - On Leaving New York City - http://t.co/XraEA4UN",TweetDeck
7/9/12 20:53,222433292765499394,"Providence, Rhode Island",urbanophile,The Toronto Star: What's behind Detroit's summer of fire? - http://t.co/dpjY7Mhc,TweetDeck
7/9/12 20:54,222433491365793793,"Providence, Rhode Island",urbanophile,RT @dlepeska: Detroit looks set to become the new HQ for urban farming: http://t.co/paVVaEDp,TweetDeck
7/9/12 21:52,222448287737843712,"Providence, Rhode Island",urbanophile,Joel Kotkin: The Cities Where a Paycheck Stretches the Furthest - http://t.co/3NiHJcFR,TweetDeck
7/9/12 23:42,222475876808400897,"Providence, Rhode Island",urbanophile,"@RandySimes New Jersey has only itself to blame after canceling, rather than fixing, ARC",Twitter for iPhone
7/10/12 12:10,222664193873154049,"Providence, Rhode Island",urbanophile,Alon Levy: Northeast Corridor HSR for 90% Cheaper - http://t.co/HIhES6aG,TweetDeck
7/10/12 12:23,222667417837506560,"Providence, Rhode Island",urbanophile,"NYT: Secondary airports, losing traffic, have space to rent - http://t.co/Q640iq3G @ccoletta",TweetDeck
7/10/12 13:00,222676770246242304,"Providence, Rhode Island",urbanophile,Mark Suster: Why Technology Is Driving More Urban Revitalization - http://t.co/xr1HiM7U @Richard_Florida,TweetDeck
7/10/12 13:31,222684470229204992,"Providence, Rhode Island",urbanophile,@msuster I'm an ex-ACN guy who writes a blog on cities: http://t.co/YZJ0dRLf - May I reblog this - http://t.co/VrqMwSQA with attrib? Thx,TweetDeck
7/10/12 13:48,222688776206565376,"Providence, Rhode Island",urbanophile,Just a reminder that I'll be participating in a @NPRCities roundtable here on Twitter tonight at 6pm ET. #nprcities hash tag I believe,TweetDeck
7/10/12 13:49,222688931773284354,"Providence, Rhode Island",urbanophile,"Latest blog post: Chicago, Summer Crime, and the Slide Towards Detroit - http://t.co/LZrXe0Z5 - Mark Bergen looks at Chicago crime",TweetDeck
7/10/12 14:08,222693728618430464,"Providence, Rhode Island",urbanophile,"@msuster Thank you, Sir. Yes, Accenture. I was in Chicago '92-'97, then a CLEC startup, then again '00-'09. Mostly retail tech w/internal IT",TweetDeck
7/10/12 14:08,222693849565368321,"Providence, Rhode Island",urbanophile,@msuster Been following your blog awhile. It's really great.,TweetDeck
3/26/09 4:17,1392548363,Global,urbanplanning,Japan will have 300-mph trains.   http://ow.ly/1rJs,HootSuite
3/26/09 16:56,1395458847,Global,urbanplanning,"Wondering what the effect of the stimulus package will be on planning. (Has to be positve, right?)",HootSuite
3/26/09 21:52,1397078900,Global,urbanplanning,Oh-Oh-- Cul-de-sacs banned?   http://ow.ly/1uGX,HootSuite
3/26/09 21:53,1397086135,Global,urbanplanning,@ChristianMellow Good point.  Thanks for adding us.  We're just getting started!,web
3/27/09 18:00,1402389993,Global,urbanplanning,One new bridge for 3.1 billion dollars or light rail for an entire city?  You decide!   http://ow.ly/1y54,HootSuite
5/15/09 3:44,1802553402,Global,urbanplanning,What's the next big thing in urban planning? It's a transition time right now. What's your hunch?,HootSuite
6/18/09 21:59,2228867323,Global,urbanplanning,City sidewalks the key to health?   http://ow.ly/eTi2,HootSuite
6/20/09 11:50,2251872889,Global,urbanplanning,It's horrific to keep reading stories about the death of Detroit.  http://ow.ly/faNo,HootSuite
8/22/09 0:45,3462376103,Global,urbanplanning,"Let's all move to Detroit. 500,000 people converge there from around the world.  Make it awesome. I'd do it if you would. http://ow.ly/kUlV",web
9/2/09 20:45,3718489628,Global,urbanplanning,@PreservationOH I joined it just now.,web
4/22/11 3:29,61270268735266816,Global,urbanplanning,I'm back!!!,web
8/17/11 2:31,103655209946976260,Global,urbanplanning,I fell in love with the Rustbelt cities this summer.,web
8/17/11 3:15,103666118085984257,Global,urbanplanning,We need to focus on infrastructure in the US. We are getting left behind by the world.,HootSuite
6/21/12 12:22,215781817494679552,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @urbanphoto_blog @thwesley @Veribatim,Paper.li
6/22/12 12:22,216144172556632066,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @BlairKamin @badler,Paper.li
6/23/12 12:22,216506502419202050,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @lesamitchell,Paper.li
6/24/12 12:22,216868913626103809,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @alexjphillips,Paper.li
6/25/12 12:22,217231270005055488,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @Naparstek @StephiKramer,Paper.li
6/26/12 12:22,217593699184541696,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @alexjphillips,Paper.li
6/27/12 12:22,217956100610334720,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @IOI_Feed,Paper.li
6/28/12 12:22,218318415524409345,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @urbnfutr @LauraManzo,Paper.li
6/29/12 12:22,218680825598844928,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @newcitiesfound,Paper.li
6/30/12 12:24,219043690964987904,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @BAFuture @WhyCitiesWork @T4America,Paper.li
7/1/12 12:24,219406029329403904,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @planetizen @newcitiesfound,Paper.li
7/2/12 12:24,219768418390376448,Detroit,urbdispatch,The Daily Dispatch is out! http://t.co/7kSN1WS9 â–¸ Top stories today via @urbnfutr @bobborson,Paper.li
